Frequenz(ms);Kanal A(mV);Kanal B(V)
7,51871995;73,27799000;-5,28092300
7,52127995;75,10911000;-5,28092300
7,52383995;73,27799000;-5,28092300
7,52639995;74,19355000;-5,28092300
7,52895995;73,27799000;-5,28092300
7,53151995;73,27799000;-5,28092300
7,53407995;73,27799000;-5,28092300
7,53663995;75,10911000;-5,28092300
7,53919995;69,61883000;-5,28092300
7,54175995;74,19355000;-5,28092300
7,54431995;73,27799000;-5,28092300
7,54687995;71,44993000;-5,28092300
7,54943995;73,27799000;-5,28092300
7,55199995;74,19355000;-5,18997800
7,55455995;73,27799000;-5,18997800
7,55711995;74,19355000;-5,28092300
7,55967995;71,44993000;-5,28092300
7,56223995;73,27799000;-5,18997800
7,56479995;71,44993000;-5,28092300
7,56735995;73,27799000;-5,18997800
7,56991995;72,36243000;-5,28092300
7,57247995;74,19355000;-5,18997800
7,57503995;71,44993000;-5,18997800
7,57759995;73,27799000;-5,18997800
7,58015995;73,27799000;-5,18997800
7,58271995;74,19355000;-5,18997800
7,58527995;73,27799000;-5,18997800
7,58783995;74,19355000;-5,18997800
7,59039995;73,27799000;-5,18997800
7,59295995;70,53438000;-5,18997800
7,59551995;74,19355000;-5,18997800
7,59807995;73,27799000;-5,18997800
7,60063995;73,27799000;-5,18997800
7,60319995;73,27799000;-5,18997800
7,60575995;70,53438000;-5,18997800
7,60831995;73,27799000;-5,09903200
7,61087995;72,36243000;-5,18997800
7,61343995;71,44993000;-5,18997800
7,61599995;74,19355000;-5,09903200
7,61855995;70,53438000;-5,18997800
7,62111995;67,78771000;-5,18997800
7,62367995;73,27799000;-5,09903200
7,62623995;71,44993000;-5,18997800
7,62879995;74,19355000;-5,18997800
7,63135995;69,61883000;-5,18997800
7,63391995;73,27799000;-5,18997800
7,63647995;71,44993000;-5,09903200
7,63903995;73,27799000;-5,18997800
7,64159995;70,53438000;-5,09903200
7,64415995;70,53438000;-5,09903200
7,64671995;71,44993000;-5,09903200
7,64927995;74,19355000;-5,09903200
7,65183995;70,53438000;-5,09903200
7,65439995;71,44993000;-5,09903200
7,65695995;70,53438000;-5,18997800
7,65951995;73,27799000;-5,09903200
7,66207995;73,27799000;-5,09903200
7,66463995;70,53438000;-5,09903200
7,66719995;70,53438000;-5,09903200
7,66975995;69,61883000;-5,09903200
7,67231995;71,44993000;-5,09903200
7,67487995;74,19355000;-5,09903200
7,67743995;70,53438000;-5,09903200
7,67999995;71,44993000;-5,09903200
7,68255995;71,44993000;-5,09903200
7,68511995;69,61883000;-5,09903200
7,68767995;70,53438000;-5,09903200
7,69023995;69,61883000;-5,09903200
7,69279995;71,44993000;-5,09903200
7,69535995;70,53438000;-5,09903200
7,69791995;69,61883000;-5,09903200
7,70047995;73,27799000;-5,09903200
7,70303995;67,78771000;-5,09903200
7,70559995;71,44993000;-5,09903200
7,70815995;72,36243000;-5,00778200
7,71071995;69,61883000;-5,00778200
7,71327995;71,44993000;-5,00778200
7,71583995;70,53438000;-5,09903200
7,71839995;65,95965000;-5,00778200
7,72095995;69,61883000;-5,00778200
7,72351995;70,53438000;-5,00778200
7,72607995;67,78771000;-5,00778200
7,72863995;72,36243000;-5,00778200
7,73119995;69,61883000;-5,00778200
7,73375995;72,36243000;-5,00778200
7,73631995;70,53438000;-5,00778200
7,73887995;71,44993000;-5,00778200
7,74143995;74,19355000;-5,00778200
7,74399995;67,78771000;-5,00778200
7,74655995;69,61883000;-5,00778200
7,74911995;72,36243000;-5,00778200
7,75167995;69,61883000;-5,00778200
7,75423995;69,61883000;-5,00778200
7,75679995;73,27799000;-5,00778200
7,75935995;67,78771000;-5,00778200
7,76191995;67,78771000;-5,00778200
7,76447995;68,70327000;-5,00778200
7,76703995;68,70327000;-5,00778200
7,76959995;67,78771000;-5,00778200
7,77215995;69,61883000;-4,91683700
7,77471995;68,70327000;-5,00778200
7,77727995;67,78771000;-5,00778200
7,77983995;70,53438000;-4,91683700
7,78239995;69,61883000;-5,00778200
7,78495995;69,61883000;-4,91683700
7,78751995;71,44993000;-5,00778200
7,79007995;66,87216000;-4,91683700
7,79263995;75,10911000;-4,91683700
7,79519995;68,70327000;-4,82589200
7,79775995;69,61883000;-5,00778200
7,80031995;69,61883000;-4,91683700
7,80287995;69,61883000;-4,82589200
7,80543995;68,70327000;-4,82589200
7,80799995;70,53438000;-4,91683700
7,81055995;66,87216000;-4,82589200
7,81311995;68,70327000;-4,82589200
7,81567995;66,87216000;-4,91683700
7,81823995;67,78771000;-4,82589200
7,82079995;69,61883000;-4,82589200
7,82335995;64,12855000;-4,82589200
7,82591995;67,78771000;-4,82589200
7,82847995;66,87216000;-4,82589200
7,83103995;65,95965000;-4,82589200
7,83359995;70,53438000;-4,82589200
7,83615995;66,87216000;-4,82589200
7,83871995;69,61883000;-4,82589200
7,84127995;69,61883000;-4,82589200
7,84383995;66,87216000;-4,82589200
7,84639995;67,78771000;-4,82589200
7,84895995;69,61883000;-4,82589200
7,85151995;64,12855000;-4,82589200
7,85407995;65,95965000;-4,82589200
7,85663995;67,78771000;-4,82589200
7,85919995;66,87216000;-4,73494700
7,86175995;69,61883000;-4,82589200
7,86431995;67,78771000;-4,82589200
7,86687995;65,95965000;-4,73494700
7,86943995;66,87216000;-4,73494700
7,87199995;69,61883000;-4,73494700
7,87455995;67,78771000;-4,73494700
7,87711995;66,87216000;-4,82589200
7,87967995;67,78771000;-4,73494700
7,88223995;70,53438000;-4,73494700
7,88479995;66,87216000;-4,73494700
7,88735995;65,95965000;-4,73494700
7,88991995;64,12855000;-4,73494700
7,89247995;65,04410000;-4,73494700
7,89503995;68,70327000;-4,73494700
7,89759995;66,87216000;-4,73494700
7,90015995;66,87216000;-4,64400100
7,90271995;67,78771000;-4,73494700
7,90527995;66,87216000;-4,73494700
7,90783995;66,87216000;-4,73494700
7,91039995;65,04410000;-4,73494700
7,91295995;65,95965000;-4,73494700
7,91551995;66,87216000;-4,64400100
7,91807995;65,95965000;-4,73494700
7,92063995;66,87216000;-4,73494700
7,92319995;66,87216000;-4,73494700
7,92575995;64,12855000;-4,64400100
7,92831995;67,78771000;-4,64400100
7,93087995;65,04410000;-4,64400100
7,93343995;63,21299000;-4,73494700
7,93599995;62,29743000;-4,64400100
7,93855995;65,95965000;-4,64400100
7,94111995;65,95965000;-4,64400100
7,94367995;65,04410000;-4,64400100
7,94623995;65,95965000;-4,64400100
7,94879995;65,95965000;-4,64400100
7,95135995;65,04410000;-4,64400100
7,95391995;64,12855000;-4,64400100
7,95647995;65,04410000;-4,64400100
7,95903995;64,12855000;-4,64400100
7,96159995;64,12855000;-4,64400100
7,96415995;65,95965000;-4,55305600
7,96671995;64,12855000;-4,64400100
7,96927995;65,95965000;-4,64400100
7,97183995;64,12855000;-4,64400100
7,97439995;65,95965000;-4,55305600
7,97695995;65,04410000;-4,55305600
7,97951995;64,12855000;-4,55305600
7,98207995;63,21299000;-4,55305600
7,98463995;64,12855000;-4,55305600
7,98719995;62,29743000;-4,55305600
7,98975995;64,12855000;-4,55305600
7,99231995;65,95965000;-4,55305600
7,99487995;62,29743000;-4,55305600
7,99743995;64,12855000;-4,55305600
7,99999995;65,95965000;-4,55305600
8,00255995;64,12855000;-4,55305600
8,00511995;62,29743000;-4,55305600
8,00767995;64,12855000;-4,55305600
8,01023995;62,29743000;-4,55305600
8,01279995;63,21299000;-4,55305600
8,01535995;63,21299000;-4,55305600
8,01791995;62,29743000;-4,55305600
8,02047995;65,04410000;-4,46211100
8,02303995;64,12855000;-4,55305600
8,02559995;62,29743000;-4,55305600
8,02815995;63,21299000;-4,55305600
8,03071995;66,87216000;-4,46211100
8,03327995;62,29743000;-4,46211100
8,03583995;63,21299000;-4,46211100
8,03839995;63,21299000;-4,46211100
8,04095995;63,21299000;-4,46211100
8,04351995;64,12855000;-4,46211100
8,04607995;62,29743000;-4,46211100
8,04863995;62,29743000;-4,46211100
8,05119995;64,12855000;-4,37116600
8,05375995;62,29743000;-4,46211100
8,05631995;63,21299000;-4,46211100
8,05887995;62,29743000;-4,37116600
8,06143995;60,46632000;-4,37116600
8,06399995;62,29743000;-4,37116600
8,06655995;62,29743000;-4,37116600
8,06911995;66,87216000;-4,37116600
8,07167995;62,29743000;-4,37116600
8,07423995;61,38188000;-4,37116600
8,07679995;62,29743000;-4,37116600
8,07935995;61,38188000;-4,37116600
8,08191995;61,38188000;-4,37116600
8,08447995;59,55382000;-4,37116600
8,08703995;62,29743000;-4,37116600
8,08959995;61,38188000;-4,28022100
8,09215995;63,21299000;-4,37116600
8,09471995;61,38188000;-4,37116600
8,09727995;60,46632000;-4,37116600
8,09983995;61,38188000;-4,37116600
8,10239995;60,46632000;-4,37116600
8,10495995;62,29743000;-4,28022100
8,10751995;61,38188000;-4,37116600
8,11007995;62,29743000;-4,37116600
8,11263995;58,63826000;-4,28022100
8,11519995;61,38188000;-4,28022100
8,11775995;58,63826000;-4,28022100
8,12031995;60,46632000;-4,28022100
8,12287995;60,46632000;-4,28022100
8,12543995;59,55382000;-4,28022100
8,12799995;60,46632000;-4,28022100
8,13055995;60,46632000;-4,28022100
8,13311995;60,46632000;-4,28022100
8,13567995;59,55382000;-4,28022100
8,13823995;59,55382000;-4,28022100
8,14079995;61,38188000;-4,28022100
8,14335995;59,55382000;-4,28022100
8,14591995;58,63826000;-4,28022100
8,14847995;59,55382000;-4,28022100
8,15103995;56,80715000;-4,28022100
8,15359995;59,55382000;-4,28022100
8,15615995;59,55382000;-4,18927600
8,15871995;61,38188000;-4,28022100
8,16127995;58,63826000;-4,18927600
8,16383995;59,55382000;-4,18927600
8,16639995;58,63826000;-4,18927600
8,16895995;58,63826000;-4,18927600
8,17151995;56,80715000;-4,18927600
8,17407995;58,63826000;-4,09833000
8,17663995;58,63826000;-4,09833000
8,17919995;60,46632000;-4,18927600
8,18175995;58,63826000;-4,18927600
8,18431995;62,29743000;-4,09833000
8,18687995;60,46632000;-4,09833000
8,18943995;56,80715000;-4,09833000
8,19199995;58,63826000;-4,09833000
8,19455995;58,63826000;-4,09833000
8,19711995;57,72271000;-4,09833000
8,19967995;58,63826000;-4,09833000
8,20223995;55,89160000;-4,09833000
8,20479995;56,80715000;-4,09833000
8,20735995;58,63826000;-4,09833000
8,20991995;56,80715000;-4,09833000
8,21247995;58,63826000;-4,09833000
8,21503995;54,97604000;-4,00738500
8,21759995;58,63826000;-4,09833000
8,22015995;58,63826000;-4,09833000
8,22271995;60,46632000;-4,00738500
8,22527995;55,89160000;-4,09833000
8,22783995;56,80715000;-4,00738500
8,23039995;57,72271000;-4,00738500
8,23295995;54,97604000;-4,00738500
8,23551995;55,89160000;-4,00738500
8,23807995;56,80715000;-4,00738500
8,24063995;58,63826000;-4,00738500
8,24319995;56,80715000;-4,00738500
8,24575995;56,80715000;-3,91644000
8,24831995;56,80715000;-4,00738500
8,25087995;59,55382000;-4,00738500
8,25343995;58,63826000;-4,00738500
8,25599995;58,63826000;-4,00738500
8,25855995;55,89160000;-4,00738500
8,26111995;56,80715000;-4,00738500
8,26367995;55,89160000;-4,00738500
8,26623995;56,80715000;-3,91644000
8,26879995;54,97604000;-3,91644000
8,27135995;58,63826000;-3,91644000
8,27391995;53,14798000;-3,91644000
8,27647995;57,72271000;-4,00738500
8,27903995;58,63826000;-3,91644000
8,28159995;52,23243000;-3,91644000
8,28415995;54,97604000;-3,91644000
8,28671995;54,97604000;-3,91644000
8,28927995;56,80715000;-3,91644000
8,29183995;56,80715000;-3,91644000
8,29439995;52,23243000;-3,91644000
8,29695995;52,23243000;-3,91644000
8,29951995;55,89160000;-3,91644000
8,30207995;53,14798000;-3,91644000
8,30463995;53,14798000;-3,91644000
8,30719995;54,97604000;-3,82549500
8,30975995;53,14798000;-3,91644000
8,31231995;54,97604000;-3,82549500
8,31487995;54,97604000;-3,82549500
8,31743995;53,14798000;-3,82549500
8,31999995;54,97604000;-3,82549500
8,32255995;53,14798000;-3,82549500
8,32511995;55,89160000;-3,82549500
8,32767995;53,14798000;-3,82549500
8,33023995;54,06354000;-3,82549500
8,33279995;51,31687000;-3,82549500
8,33535995;52,23243000;-3,82549500
8,33791995;54,06354000;-3,82549500
8,34047995;54,06354000;-3,73455000
8,34303995;53,14798000;-3,82549500
8,34559995;52,23243000;-3,73455000
8,34815995;54,97604000;-3,73455000
8,35071995;54,97604000;-3,73455000
8,35327995;53,14798000;-3,73455000
8,35583995;51,31687000;-3,73455000
8,35839995;51,31687000;-3,73455000
8,36095995;52,23243000;-3,73455000
8,36351995;53,14798000;-3,73455000
8,36607995;52,23243000;-3,64360500
8,36863995;48,57021000;-3,73455000
8,37119995;54,06354000;-3,73455000
8,37375995;52,23243000;-3,73455000
8,37631995;51,31687000;-3,64360500
8,37887995;52,23243000;-3,64360500
8,38143995;51,31687000;-3,64360500
8,38399995;51,31687000;-3,64360500
8,38655995;54,97604000;-3,64360500
8,38911995;51,31687000;-3,64360500
8,39167995;51,31687000;-3,64360500
8,39423995;52,23243000;-3,64360500
8,39679995;53,14798000;-3,64360500
8,39935995;50,40132000;-3,64360500
8,40191995;51,31687000;-3,64360500
8,40447995;51,31687000;-3,55266000
8,40703995;54,06354000;-3,64360500
8,40959995;49,48576000;-3,64360500
8,41215995;48,57021000;-3,55266000
8,41471995;49,48576000;-3,55266000
8,41727995;49,48576000;-3,55266000
8,41983995;50,40132000;-3,55266000
8,42239995;52,23243000;-3,55266000
8,42495995;51,31687000;-3,55266000
8,42751995;50,40132000;-3,55266000
8,43007995;49,48576000;-3,55266000
8,43263995;50,40132000;-3,55266000
8,43519995;51,31687000;-3,55266000
8,43775995;49,48576000;-3,55266000
8,44031995;51,31687000;-3,55266000
8,44287995;51,31687000;-3,55266000
8,44543995;49,48576000;-3,55266000
8,44799995;46,74215000;-3,55266000
8,45055995;49,48576000;-3,46171500
8,45311995;49,48576000;-3,55266000
8,45567995;48,57021000;-3,55266000
8,45823995;49,48576000;-3,46171500
8,46079995;48,57021000;-3,46171500
8,46335995;48,57021000;-3,55266000
8,46591995;47,65770000;-3,55266000
8,46847995;50,40132000;-3,46171500
8,47103995;44,91104000;-3,37076900
8,47359995;48,57021000;-3,37076900
8,47615995;47,65770000;-3,37076900
8,47871995;47,65770000;-3,37076900
8,48127995;46,74215000;-3,37076900
8,48383995;47,65770000;-3,37076900
8,48639995;48,57021000;-3,37076900
8,48895995;48,57021000;-3,37076900
8,49151995;48,57021000;-3,37076900
8,49407995;47,65770000;-3,37076900
8,49663995;47,65770000;-3,37076900
8,49919995;45,82659000;-3,37076900
8,50175995;46,74215000;-3,37076900
8,50431995;43,07993000;-3,37076900
8,50687995;47,65770000;-3,37076900
8,50943995;43,99548000;-3,37076900
8,51199995;45,82659000;-3,27982400
8,51455995;47,65770000;-3,37076900
8,51711995;45,82659000;-3,27982400
8,51967995;45,82659000;-3,27982400
8,52223995;45,82659000;-3,27982400
8,52479995;47,65770000;-3,27982400
8,52735995;47,65770000;-3,27982400
8,52991995;44,91104000;-3,27982400
8,53247995;47,65770000;-3,27982400
8,53503995;47,65770000;-3,27982400
8,53759995;44,91104000;-3,27982400
8,54015995;43,99548000;-3,27982400
8,54271995;43,07993000;-3,27982400
8,54527995;43,99548000;-3,18887900
8,54783995;45,82659000;-3,27982400
8,55039995;45,82659000;-3,18887900
8,55295995;43,99548000;-3,18887900
8,55551995;43,99548000;-3,18887900
8,55807995;43,99548000;-3,27982400
8,56063995;43,99548000;-3,18887900
8,56319995;43,07993000;-3,18887900
8,56575995;43,99548000;-3,18887900
8,56831995;43,99548000;-3,18887900
8,57087995;51,31687000;-3,18887900
8,57343995;48,57021000;-3,18887900
8,57599995;43,07993000;-3,09762900
8,57855995;43,99548000;-3,18887900
8,58111995;43,99548000;-3,18887900
8,58367995;42,16742000;-3,18887900
8,58623995;44,91104000;-3,09762900
8,58879995;43,99548000;-3,09762900
8,59135995;42,16742000;-3,09762900
8,59391995;42,16742000;-3,09762900
8,59647995;43,99548000;-3,09762900
8,59903995;42,16742000;-3,09762900
8,60159995;41,25187000;-3,09762900
8,60415995;43,07993000;-3,09762900
8,60671995;43,99548000;-3,09762900
8,60927995;43,99548000;-3,09762900
8,61183995;40,33631000;-3,09762900
8,61439995;42,16742000;-3,00668400
8,61695995;43,07993000;-3,09762900
8,61951995;42,16742000;-3,09762900
8,62207995;43,99548000;-3,00668400
8,62463995;42,16742000;-3,00668400
8,62719995;40,33631000;-3,00668400
8,62975995;42,16742000;-3,00668400
8,63231995;41,25187000;-3,00668400
8,63487995;41,25187000;-3,00668400
8,63743995;41,25187000;-3,00668400
8,63999995;41,25187000;-3,00668400
8,64255995;43,99548000;-3,00668400
8,64511995;38,50520000;-3,00668400
8,64767995;42,16742000;-2,91573800
8,65023995;41,25187000;-3,00668400
8,65279995;43,07993000;-2,91573800
8,65535995;40,33631000;-2,91573800
8,65791995;39,42076000;-2,91573800
8,66047995;40,33631000;-2,91573800
8,66303995;43,07993000;-2,91573800
8,66559995;40,33631000;-2,91573800
8,66815995;42,16742000;-2,91573800
8,67071995;42,16742000;-2,91573800
8,67327995;39,42076000;-2,82479300
8,67583995;40,33631000;-2,91573800
8,67839995;41,25187000;-2,91573800
8,68095995;41,25187000;-2,82479300
8,68351995;36,67714000;-2,82479300
8,68607995;38,50520000;-2,82479300
8,68863995;38,50520000;-2,82479300
8,69119995;37,58965000;-2,82479300
8,69375995;40,33631000;-2,82479300
8,69631995;38,50520000;-2,82479300
8,69887995;41,25187000;-2,82479300
8,70143995;40,33631000;-2,82479300
8,70399995;39,42076000;-2,82479300
8,70655995;38,50520000;-2,82479300
8,70911995;39,42076000;-2,82479300
8,71167995;39,42076000;-2,82479300
8,71423995;38,50520000;-2,82479300
8,71679995;37,58965000;-2,82479300
8,71935995;37,58965000;-2,82479300
8,72191995;37,58965000;-2,64290300
8,72447995;39,42076000;-2,64290300
8,72703995;38,50520000;-2,64290300
8,72959995;36,67714000;-2,73384800
8,73215995;37,58965000;-2,73384800
8,73471995;38,50520000;-2,64290300
8,73727995;37,58965000;-2,64290300
8,73983995;36,67714000;-2,73384800
8,74239995;39,42076000;-2,73384800
8,74495995;37,58965000;-2,64290300
8,74751995;36,67714000;-2,64290300
8,75007995;36,67714000;-2,64290300
8,75263995;37,58965000;-2,64290300
8,75519995;41,25187000;-2,55195800
8,75775995;38,50520000;-2,64290300
8,76031995;36,67714000;-2,64290300
8,76287995;37,58965000;-2,55195800
8,76543995;35,76159000;-2,55195800
8,76799995;37,58965000;-2,55195800
8,77055995;35,76159000;-2,55195800
8,77311995;36,67714000;-2,55195800
8,77567995;33,93048000;-2,55195800
8,77823995;37,58965000;-2,55195800
8,78079995;41,25187000;-2,55195800
8,78335995;34,84603000;-2,46101300
8,78591995;35,76159000;-2,55195800
8,78847995;36,67714000;-2,46101300
8,79103995;34,84603000;-2,55195800
8,79359995;34,84603000;-2,46101300
8,79615995;36,67714000;-2,46101300
8,79871995;34,84603000;-2,46101300
8,80127995;37,58965000;-2,46101300
8,80383995;35,76159000;-2,46101300
8,80639995;34,84603000;-2,46101300
8,80895995;34,84603000;-2,46101300
8,81151995;33,93048000;-2,46101300
8,81407995;33,01492000;-2,46101300
8,81663995;41,25187000;-2,46101300
8,81919995;34,84603000;-2,37006700
8,82175995;33,01492000;-2,37006700
8,82431995;33,93048000;-2,37006700
8,82687995;33,93048000;-2,37006700
8,82943995;35,76159000;-2,37006700
8,83199995;33,01492000;-2,37006700
8,83455995;34,84603000;-2,37006700
8,83711995;33,01492000;-2,37006700
8,83967995;33,01492000;-2,37006700
8,84223995;34,84603000;-2,37006700
8,84479995;33,01492000;-2,37006700
8,84735995;30,27131000;-2,27912200
8,84991995;33,01492000;-2,27912200
8,85247995;33,01492000;-2,37006700
8,85503995;33,01492000;-2,27912200
8,85759995;30,27131000;-2,27912200
8,86015995;27,52464000;-2,27912200
8,86271995;33,01492000;-2,27912200
8,86527995;31,18381000;-2,27912200
8,86783995;33,01492000;-2,18817700
8,87039995;33,01492000;-2,27912200
8,87295995;33,01492000;-2,18817700
8,87551995;30,27131000;-2,18817700
8,87807995;33,01492000;-2,18817700
8,88063995;31,18381000;-2,18817700
8,88319995;33,01492000;-2,18817700
8,88575995;31,18381000;-2,18817700
8,88831995;32,09937000;-2,18817700
8,89087995;33,01492000;-2,18817700
8,89343995;31,18381000;-2,18817700
8,89599995;29,35575000;-2,18817700
8,89855995;30,27131000;-2,18817700
8,90111995;29,35575000;-2,09723200
8,90367995;28,44020000;-2,09723200
8,90623995;28,44020000;-2,09723200
8,90879995;29,35575000;-2,09723200
8,91135995;31,18381000;-2,09723200
8,91391995;29,35575000;-2,09723200
8,91647995;29,35575000;-2,09723200
8,91903995;31,18381000;-2,09723200
8,92159995;31,18381000;-2,09723200
8,92415995;30,27131000;-2,09723200
8,92671995;30,27131000;-2,09723200
8,92927995;29,35575000;-2,09723200
8,93183995;26,60909000;-2,09723200
8,93439995;23,86547000;-2,09723200
8,93695995;27,52464000;-2,00628700
8,93951995;27,52464000;-1,91534200
8,94207995;27,52464000;-2,09723200
8,94463995;28,44020000;-1,91534200
8,94719995;27,52464000;-2,00628700
8,94975995;29,35575000;-1,91534200
8,95231995;26,60909000;-1,91534200
8,95487995;25,69353000;-1,91534200
8,95743995;27,52464000;-1,91534200
8,95999995;25,69353000;-1,91534200
8,96255995;27,52464000;-1,91534200
8,96511995;25,69353000;-1,91534200
8,96767995;25,69353000;-1,91534200
8,97023995;26,60909000;-1,91534200
8,97279995;24,78103000;-1,91534200
8,97535995;26,60909000;-1,91534200
8,97791995;25,69353000;-1,82439600
8,98047995;25,69353000;-1,82439600
8,98303995;23,86547000;-1,82439600
8,98559995;25,69353000;-1,82439600
8,98815995;26,60909000;-1,82439600
8,99071995;25,69353000;-1,82439600
8,99327995;25,69353000;-1,82439600
8,99583995;23,86547000;-1,82439600
8,99839995;23,86547000;-1,82439600
9,00095995;25,69353000;-1,73345100
9,00351995;25,69353000;-1,82439600
9,00607995;23,86547000;-1,73345100
9,00863995;25,69353000;-1,73345100
9,01119995;23,86547000;-1,82439600
9,01375995;27,52464000;-1,73345100
9,01631995;25,69353000;-1,73345100
9,01887995;22,03436000;-1,73345100
9,02143995;23,86547000;-1,73345100
9,02399995;23,86547000;-1,73345100
9,02655995;23,86547000;-1,73345100
9,02911995;25,69353000;-1,73345100
9,03167995;20,20325000;-1,64250600
9,03423995;25,69353000;-1,73345100
9,03679995;22,94992000;-1,64250600
9,03935995;25,69353000;-1,64250600
9,04191995;22,94992000;-1,64250600
9,04447995;22,03436000;-1,64250600
9,04703995;22,94992000;-1,64250600
9,04959995;23,86547000;-1,64250600
9,05215994;22,94992000;-1,64250600
9,05471994;23,86547000;-1,64250600
9,05727994;22,03436000;-1,64250600
9,05983994;21,11881000;-1,64250600
9,06239994;22,94992000;-1,64250600
9,06495994;22,03436000;-1,55156100
9,06751994;23,86547000;-1,55156100
9,07007994;22,03436000;-1,55156100
9,07263994;21,11881000;-1,55156100
9,07519994;23,86547000;-1,55156100
9,07775994;19,28770000;-1,55156100
9,08031994;20,20325000;-1,55156100
9,08287994;18,37519000;-1,55156100
9,08543994;22,03436000;-1,55156100
9,08799994;20,20325000;-1,46061600
9,09055994;20,20325000;-1,55156100
9,09311994;22,94992000;-1,55156100
9,09567994;22,94992000;-1,46061600
9,09823994;21,11881000;-1,46061600
9,10079994;20,20325000;-1,46061600
9,10335994;20,20325000;-1,46061600
9,10591994;22,94992000;-1,46061600
9,10847994;21,11881000;-1,46061600
9,11103994;19,28770000;-1,46061600
9,11359994;20,20325000;-1,46061600
9,11615994;17,45964000;-1,46061600
9,11871994;23,86547000;-1,46061600
9,12127994;20,20325000;-1,36967100
9,12383994;17,45964000;-1,36967100
9,12639994;19,28770000;-1,36967100
9,12895994;20,20325000;-1,36967100
9,13151994;18,37519000;-1,36967100
9,13407994;20,20325000;-1,36967100
9,13663994;20,20325000;-1,36967100
9,13919994;19,28770000;-1,36967100
9,14175994;16,54408000;-1,36967100
9,14431994;19,28770000;-1,36967100
9,14687994;19,28770000;-1,27872600
9,14943994;19,28770000;-1,36967100
9,15199994;17,45964000;-1,36967100
9,15455994;18,37519000;-1,27872600
9,15711994;16,54408000;-1,27872600
9,15967994;16,54408000;-1,27872600
9,16223994;19,28770000;-1,27872600
9,16479994;16,54408000;-1,27872600
9,16735994;17,45964000;-1,18747500
9,16991994;18,37519000;-1,18747500
9,17247994;22,03436000;-1,18747500
9,17503994;17,45964000;-1,18747500
9,17759994;15,62853000;-1,18747500
9,18015994;18,37519000;-1,18747500
9,18271994;14,71297000;-1,18747500
9,18527994;15,62853000;-1,18747500
9,18783994;17,45964000;-1,18747500
9,19039994;15,62853000;-1,18747500
9,19295994;16,54408000;-1,18747500
9,19551994;16,54408000;-1,18747500
9,19807994;16,54408000;-1,18747500
9,20063994;15,62853000;-1,18747500
9,20319994;15,62853000;-1,09653000
9,20575994;16,54408000;-1,09653000
9,20831994;14,71297000;-1,09653000
9,21087994;9,22269300;-1,09653000
9,21343994;15,62853000;-1,09653000
9,21599994;14,71297000;-1,09653000
9,21855994;13,79742000;-1,09653000
9,22111994;16,54408000;-1,09653000
9,22367994;13,79742000;-1,09653000
9,22623994;14,71297000;-1,09653000
9,22879994;14,71297000;-1,09653000
9,23135994;16,54408000;-1,00558500
9,23391994;12,88491000;-1,00558500
9,23647994;16,54408000;-1,00558500
9,23903994;13,79742000;-1,00558500
9,24159994;14,71297000;-1,00558500
9,24415994;14,71297000;-1,00558500
9,24671994;13,79742000;-1,00558500
9,24927994;14,71297000;-1,00558500
9,25183994;11,96936000;-1,00558500
9,25439994;15,62853000;-0,91463970
9,25695994;12,88491000;-1,00558500
9,25951994;14,71297000;-0,91463970
9,26207994;12,88491000;-0,91463970
9,26463994;11,96936000;-0,91463970
9,26719994;11,96936000;-0,91463970
9,26975994;12,88491000;-0,91463970
9,27231994;12,88491000;-0,91463970
9,27487994;11,05380000;-0,91463970
9,27743994;12,88491000;-0,91463970
9,27999994;12,88491000;-0,91463970
9,28255994;16,54408000;-0,91463970
9,28511994;11,05380000;-0,91463970
9,28767994;11,96936000;-0,82369460
9,29023994;12,88491000;-0,82369460
9,29279994;13,79742000;-0,82369460
9,29535994;11,05380000;-0,82369460
9,29791994;11,05380000;-0,82369460
9,30047994;12,88491000;-0,82369460
9,30303994;11,05380000;-0,82369460
9,30559994;9,22269300;-0,73274940
9,30815994;9,22269300;-0,82369460
9,31071994;11,05380000;-0,73274940
9,31327994;11,05380000;-0,73274940
9,31583994;11,05380000;-0,73274940
9,31839994;11,05380000;-0,73274940
9,32095994;7,39463500;-0,73274940
9,32351994;8,30713700;-0,73274940
9,32607994;7,39463500;-0,73274940
9,32863994;9,22269300;-0,73274940
9,33119994;9,22269300;-0,73274940
9,33375994;10,13825000;-0,64180430
9,33631994;9,22269300;-0,64180430
9,33887994;10,13825000;-0,64180430
9,34143994;8,30713700;-0,64180430
9,34399994;8,30713700;-0,64180430
9,34655994;7,39463500;-0,64180430
9,34911994;6,48213100;-0,64180430
9,35167994;10,13825000;-0,64180430
9,35423994;9,22269300;-0,64180430
9,35679994;5,56657600;-0,64180430
9,35935994;9,22269300;-0,64180430
9,36191994;7,39463500;-0,55085910
9,36447994;9,22269300;-0,64180430
9,36703994;8,30713700;-0,55085910
9,36959994;7,39463500;-0,55085910
9,37215994;9,22269300;-0,55085910
9,37471994;6,48213100;-0,55085910
9,37727994;7,39463500;-0,45991390
9,37983994;7,39463500;-0,45991390
9,38239994;6,48213100;-0,45991390
9,38495994;8,30713700;-0,45991390
9,38751994;7,39463500;-0,45991390
9,39007994;6,48213100;-0,45991390
9,39263994;6,48213100;-0,45991390
9,39519994;7,39463500;-0,45991390
9,39775994;4,65102100;-0,45991390
